stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,vehicle_type
1492143,4137,"Rannikkolaivurintie","Jollaksentie",60.164040,25.070810,01,http://aikataulut.hsl.fi/pysakit/fi/1492143.html,0, ,2,,3
1492144,4138,"Rannikkolaivurintie","Jollaksentie",60.164000,25.069840,01,http://aikataulut.hsl.fi/pysakit/fi/1492144.html,0, ,2,,3
1492145,4139,"Hämeenapajantie","Puuskaniementie 3",60.165440,25.076040,01,http://aikataulut.hsl.fi/pysakit/fi/1492145.html,0, ,2,,3
1492146,4140,"Hämeenapajantie","Puuskaniementie 4",60.165460,25.075800,01,http://aikataulut.hsl.fi/pysakit/fi/1492146.html,0, ,2,,3
1492147,4143,"Puuskakuja","Puuskaniementie 7",60.168080,25.080380,01,http://aikataulut.hsl.fi/pysakit/fi/1492147.html,0, ,2,,3
1492148,4144,"Puuskakuja","Puuskaniementie 26",60.167780,25.080500,01,http://aikataulut.hsl.fi/pysakit/fi/1492148.html,0, ,2,,3
1492149,4145,"Puuskarinne","Puuskaniementie",60.170610,25.079910,01,http://aikataulut.hsl.fi/pysakit/fi/1492149.html,0, ,2,,3
1492151,4141,"Kellaripellonpolku","Puuskaniementie",60.166110,25.080490,01,http://aikataulut.hsl.fi/pysakit/fi/1492151.html,0, ,1,,3
1492152,4142,"Kellaripellonpolku","Puuskaniementie 18",60.166100,25.079560,01,http://aikataulut.hsl.fi/pysakit/fi/1492152.html,0, ,2,,3
1493102,4530,"Gunillantie","Koirasaarentie",60.172150,25.033079,01,http://aikataulut.hsl.fi/pysakit/fi/1493102.html,0, ,0,,3
1494102,4694,"Hopealaakso","Hopeakaivoksentie",60.170748,25.020750,01,http://aikataulut.hsl.fi/pysakit/fi/1494102.html,0, ,0,,3
1494103,4693,"Hopealaakso","Hopeakaivoksentie",60.170677,25.019940,01,http://aikataulut.hsl.fi/pysakit/fi/1494103.html,0, ,0,,3
1494104,4697,"Haakoninlahdenkatu","Koirasaarentie",60.168900,25.020529,01,http://aikataulut.hsl.fi/pysakit/fi/1494104.html,0, ,0,,3
1494105,4695,"Haakoninlahdenkatu","Koirasaarentie",60.168987,25.020211,01,http://aikataulut.hsl.fi/pysakit/fi/1494105.html,0, ,0,,3
1494107,4157,"Stansvikintie","Koirasaarentie",60.168898,25.025654,01,http://aikataulut.hsl.fi/pysakit/fi/1494107.html,0, ,0,,3
1494157,4156,"Stansvikintie","Koirasaarentie",60.168892,25.026066,01,http://aikataulut.hsl.fi/pysakit/fi/1494157.html,0, ,2,,3
1494167,4154,"Kaitalahti","Päätie",60.173433,25.021569,01,http://aikataulut.hsl.fi/pysakit/fi/1494167.html,0, ,2,,3
1495101,4729,"Hevossalmentie","Hevossalmentie 5",60.161967,25.048352,01,http://aikataulut.hsl.fi/pysakit/fi/1495101.html,0, ,0,,3
1495102,4730,"Hevossalmentie","Hevossalmentie 26",60.162338,25.052920,01,http://aikataulut.hsl.fi/pysakit/fi/1495102.html,0, ,0,,3
1495103,4731,"Hevossalmentie","Hevossalmentie 21",60.162319,25.053027,01,http://aikataulut.hsl.fi/pysakit/fi/1495103.html,0, ,0,,3
1495104,4732,"Kutteritie","Vanha sotilastie 2",60.163419,25.057043,01,http://aikataulut.hsl.fi/pysakit/fi/1495104.html,0, ,0,,3
1495105,4733,"Kutteritie","Hevossalmentie",60.162854,25.056791,01,http://aikataulut.hsl.fi/pysakit/fi/1495105.html,0, ,0,,3
1495135,4131,"Sarpapolku","Jollaksentie",60.168030,25.048900,01,http://aikataulut.hsl.fi/pysakit/fi/1495135.html,0, ,2,,3
1495150,4103,"Kutteritie","Laajasalontie",60.165950,25.048480,01,http://aikataulut.hsl.fi/pysakit/fi/1495150.html,0, ,2,,3
1495151,4104,"Kutteritie","Laajasalontie",60.165950,25.048830,01,http://aikataulut.hsl.fi/pysakit/fi/1495151.html,0, ,2,,3
1495152,4107,"Hevossalmentie","Laajasalontie",60.161510,25.048000,01,http://aikataulut.hsl.fi/pysakit/fi/1495152.html,0, ,2,,3
1495153,4106,"Hevossalmentie","Laajasalontie 63",60.162010,25.047760,01,http://aikataulut.hsl.fi/pysakit/fi/1495153.html,0, ,1,,3
1495154,4109,"Hevossalmi","Laajasalontie",60.159020,25.049390,01,http://aikataulut.hsl.fi/pysakit/fi/1495154.html,0, ,2,,3
1495155,4108,"Hevossalmi","Laajasalontie",60.159240,25.049440,01,http://aikataulut.hsl.fi/pysakit/fi/1495155.html,0, ,2,,3
1495157,4105,"Suomensuontie","Laajasalontie",60.164140,25.046950,01,http://aikataulut.hsl.fi/pysakit/fi/1495157.html,0, ,2,,3
1510101,4111,"Hevossalmen silta","Laajasalontie",60.155100,25.048940,01,http://aikataulut.hsl.fi/pysakit/fi/1510101.html,0, ,0,,3
1510102,4110,"Hevossalmen silta","Laajasalontie",60.154950,25.049050,01,http://aikataulut.hsl.fi/pysakit/fi/1510102.html,0, ,0,,3
1510103,4113,"Kadettikoulu","Santahamina",60.152020,25.045650,01,http://aikataulut.hsl.fi/pysakit/fi/1510103.html,0, ,0,,3
1510104,4112,"Kadettikoulu","Santahamina",60.152130,25.045980,01,http://aikataulut.hsl.fi/pysakit/fi/1510104.html,0, ,0,,3
1510105,4115,"Kasarmit","Santahamina",60.149380,25.041020,01,http://aikataulut.hsl.fi/pysakit/fi/1510105.html,0, ,0,,3
1510106,4114,"Kasarmit","Santahamina",60.150380,25.041750,01,http://aikataulut.hsl.fi/pysakit/fi/1510106.html,0, ,0,,3
1510107,4116,"Santahamina","Santahamina",60.145980,25.039650,01,http://aikataulut.hsl.fi/pysakit/fi/1510107.html,0, ,0,,3
1520702,0098,"Suomenlinna, päälait","Suomenlinna",60.149269,24.983890,01,http://aikataulut.hsl.fi/pysakit/fi/1520702.html,0, ,0,,4
1520703,0096,"Suomenlinna, huoltol","Suomenlinna",60.146423,24.992447,01,http://aikataulut.hsl.fi/pysakit/fi/1520703.html,0, ,0,,4
1531102,4570,"Vuosaari(M)","Valkopaadentie",60.206732,25.144662,01,http://aikataulut.hsl.fi/pysakit/fi/1531102.html,0,1000010,2,16,3
1531103,4947,"Punakiventie","Punakiventie 5",60.211633,25.143192,01,http://aikataulut.hsl.fi/pysakit/fi/1531103.html,0, ,0,,3
1531104,4948,"Punakiventie","Punakiventie 4",60.212110,25.143058,01,http://aikataulut.hsl.fi/pysakit/fi/1531104.html,0, ,0,,3
1531106,4959,"Isonvillasaarentie","Isonvillasaarentie",60.221150,25.142060,01,http://aikataulut.hsl.fi/pysakit/fi/1531106.html,0, ,0,,3
1531107,4928,"Merikorttitie","Merikorttitie 8",60.218662,25.129390,01,http://aikataulut.hsl.fi/pysakit/fi/1531107.html,0, ,0,,3
1531108,4929,"Merikorttitie","Merikorttitie 7",60.218564,25.129396,01,http://aikataulut.hsl.fi/pysakit/fi/1531108.html,0, ,0,,3
1531109,4926,"Merikorttikuja","Merikorttikuja 7",60.216127,25.128913,01,http://aikataulut.hsl.fi/pysakit/fi/1531109.html,0, ,0,,3
1531110,4923,"Vuosaaren kirkko","Satamasaarentie",60.212913,25.139195,01,http://aikataulut.hsl.fi/pysakit/fi/1531110.html,0, ,0,,3
1531111,4908,"Kallahti","Hiekkalaiturintie",60.200158,25.145418,01,http://aikataulut.hsl.fi/pysakit/fi/1531111.html,0, ,0,,3
1531115,4571,"Vuosaari(M)","Valkopaadentie",60.207650,25.144190,01,http://aikataulut.hsl.fi/pysakit/fi/1531115.html,0,1000010,2,12,3
1531116,4572,"Vuosaari(M)","Valkopaadentie",60.207060,25.144560,01,http://aikataulut.hsl.fi/pysakit/fi/1531116.html,0,1000010,2,15,3
1531117,4692,"Sumukuja","Leikosaarentie",60.205137,25.156383,01,http://aikataulut.hsl.fi/pysakit/fi/1531117.html,0, ,0,,3
1531118,4691,"Haapasaarenpolku","Haapasaarenpolku",60.218699,25.142167,01,http://aikataulut.hsl.fi/pysakit/fi/1531118.html,0, ,0,,3
1531119,4668,"Leikosaarentie","Leikosaarentie",60.204602,25.151802,01,http://aikataulut.hsl.fi/pysakit/fi/1531119.html,0, ,0,,3
1531120,4661,"Leikosaarentie","Leikosaarentie 29",60.204900,25.154184,01,http://aikataulut.hsl.fi/pysakit/fi/1531120.html,0, ,0,,3
1531121,4573,"Vuosaari(M)","Tyynylaavantie",60.207775,25.144066,01,http://aikataulut.hsl.fi/pysakit/fi/1531121.html,0,1000010,2,13,3
1531122,4903,"Koukkusaarentie","Koukkusaarentie",60.216697,25.134118,01,http://aikataulut.hsl.fi/pysakit/fi/1531122.html,0, ,0,,3
1531123,4902,"Koukkusaarenpolku","Koukkusaarentie",60.215763,25.134552,01,http://aikataulut.hsl.fi/pysakit/fi/1531123.html,0, ,0,,3
1531151,4656,"Sumukuja","Aurinkotuulenkatu 11",60.204760,25.158140,01,http://aikataulut.hsl.fi/pysakit/fi/1531151.html,0, ,0,,3
1531153,4654,"Aurinkotuulenkatu","Solvikinkatu",60.203180,25.158990,01,http://aikataulut.hsl.fi/pysakit/fi/1531153.html,0, ,0,,3
1531154,4653,"Aurinkotuulenkatu","Solvikinkatu",60.203140,25.159170,01,http://aikataulut.hsl.fi/pysakit/fi/1531154.html,0, ,0,,3
1531155,4652,"G. Pauligin katu","Solvikinkatu",60.202110,25.153050,01,http://aikataulut.hsl.fi/pysakit/fi/1531155.html,0, ,2,,3
1531156,4651,"G. Pauligin katu","Solvikinkatu",60.202110,25.153240,01,http://aikataulut.hsl.fi/pysakit/fi/1531156.html,0, ,2,,3
1531157,4650,"Ivan Falinin kuja","Aurinkol. puistotie",60.202420,25.149680,01,http://aikataulut.hsl.fi/pysakit/fi/1531157.html,0, ,2,,3
1531158,4649,"Ivan Falinin kuja","Aurinkol. puistotie",60.202390,25.149660,01,http://aikataulut.hsl.fi/pysakit/fi/1531158.html,0, ,2,,3
1531159,4648,"Aurinkol. puistotie","Leikosaarentie",60.204030,25.147030,01,http://aikataulut.hsl.fi/pysakit/fi/1531159.html,0, ,2,,3
1531160,4647,"Aurinkol. puistotie","Leikosaarentie",60.204010,25.147190,01,http://aikataulut.hsl.fi/pysakit/fi/1531160.html,0, ,2,,3
1531163,4569,"Vuosaari(M), tulo","Valkopaadentie",60.207170,25.144550,01,http://aikataulut.hsl.fi/pysakit/fi/1531163.html,0,1000010,2,,3
1532100,4918,"Tyynylaavankuja","Tyynylaavantie",60.207180,25.136948,01,http://aikataulut.hsl.fi/pysakit/fi/1532100.html,0, ,0,,3
1532101,4921,"Satamasaarentie","Ulappasaarentie 5",60.211752,25.137133,01,http://aikataulut.hsl.fi/pysakit/fi/1532101.html,0, ,0,,3
1532107,4957,"Isonvillasaarentie","Isonvillasaarentie 1",60.220418,25.145410,01,http://aikataulut.hsl.fi/pysakit/fi/1532107.html,0, ,0,,3
1532108,4958,"Isonvillasaarentie","Isonvillasaarentie 2",60.220448,25.145267,01,http://aikataulut.hsl.fi/pysakit/fi/1532108.html,0, ,0,,3
1532109,4919,"Vuosaarentie","Ulappasaarentie 1",60.210036,25.137796,01,http://aikataulut.hsl.fi/pysakit/fi/1532109.html,0, ,0,,3
1532111,4934,"Kurkimoisio","Rantakiventie 36",60.222205,25.131903,01,http://aikataulut.hsl.fi/pysakit/fi/1532111.html,0, ,0,,3
1532112,4935,"Kurkimoisio","Rantakiventie",60.222174,25.132425,01,http://aikataulut.hsl.fi/pysakit/fi/1532112.html,0, ,0,,3
1532113,4936,"Melatie","Rantakiventie 28",60.221195,25.129270,01,http://aikataulut.hsl.fi/pysakit/fi/1532113.html,0, ,0,,3
1532114,4937,"Melatie","Rantakiventie",60.221560,25.129716,01,http://aikataulut.hsl.fi/pysakit/fi/1532114.html,0, ,0,,3
1532115,4938,"Rantakiventie","Rantakiventie 18",60.219952,25.127712,01,http://aikataulut.hsl.fi/pysakit/fi/1532115.html,0, ,0,,3
1532116,4939,"Rantakiventie","Rantakiventie 9",60.220103,25.127933,01,http://aikataulut.hsl.fi/pysakit/fi/1532116.html,0, ,0,,3
1532117,4940,"Rantakiventie","Rantakiventie",60.217976,25.125623,01,http://aikataulut.hsl.fi/pysakit/fi/1532117.html,0, ,0,,3
1532118,4932,"Kallvikintie","Purjetie",60.220471,25.133173,01,http://aikataulut.hsl.fi/pysakit/fi/1532118.html,0, ,0,,3
1532119,4933,"Kallvikintie","Purjetie",60.220490,25.132235,01,http://aikataulut.hsl.fi/pysakit/fi/1532119.html,0, ,0,,3
1532120,4930,"Merikorttitie","Purjetie",60.219949,25.130183,01,http://aikataulut.hsl.fi/pysakit/fi/1532120.html,0, ,0,,3
1532121,4931,"Merikorttitie","Purjetie",60.219903,25.130642,01,http://aikataulut.hsl.fi/pysakit/fi/1532121.html,0, ,0,,3
1532122,4927,"Kallvikintie","Merikorttitie",60.217769,25.132165,01,http://aikataulut.hsl.fi/pysakit/fi/1532122.html,0, ,0,,3
1532123,4925,"Kallvikintie","Rastilantie",60.213508,25.132622,01,http://aikataulut.hsl.fi/pysakit/fi/1532123.html,0, ,0,,3
1532124,4924,"Kallvikintie","Rastilantie",60.213566,25.133355,01,http://aikataulut.hsl.fi/pysakit/fi/1532124.html,0, ,0,,3
1532125,4963,"Mustankivenkatu","Valkopaadentie",60.206672,25.144948,01,http://aikataulut.hsl.fi/pysakit/fi/1532125.html,0, ,0,,3
1532143,1055,"Heikkilänpolku","Heikkiläntie",60.154140,24.879996,01,http://aikataulut.hsl.fi/pysakit/fi/1532143.html,0, ,0,,3
1541047,4588,"Mustalahdentie","Kallvikintie",60.222273,25.134413,01,http://aikataulut.hsl.fi/pysakit/fi/1541047.html,0, ,0,,3
1541100,4945,"Punakiventie","Punakiventie 1",60.210532,25.143965,01,http://aikataulut.hsl.fi/pysakit/fi/1541100.html,0, ,0,,3
1541101,4587,"Mustalahdentie","Kallvikintie",60.222340,25.135280,01,http://aikataulut.hsl.fi/pysakit/fi/1541101.html,0, ,2,,3
1541103,4585,"Purjetie","Kallvikintie",60.220950,25.134170,01,http://aikataulut.hsl.fi/pysakit/fi/1541103.html,0, ,2,,3
1541104,4584,"Merikorttitie","Kallvikintie",60.217170,25.132610,01,http://aikataulut.hsl.fi/pysakit/fi/1541104.html,0, ,2,,3
1541105,4583,"Merikorttitie","Kallvikintie",60.218440,25.133280,01,http://aikataulut.hsl.fi/pysakit/fi/1541105.html,0, ,1,,3
1541106,4582,"Koukkusaarenpolku","Kallvikintie",60.215080,25.133420,01,http://aikataulut.hsl.fi/pysakit/fi/1541106.html,0, ,2,,3
1541107,4594,"Koukkusaarenpolku","Kallvikintie",60.215970,25.133160,01,http://aikataulut.hsl.fi/pysakit/fi/1541107.html,0, ,2,,3
1541108,4580,"Satamasaarentie","Kallvikintie",60.211470,25.135170,01,http://aikataulut.hsl.fi/pysakit/fi/1541108.html,0, ,2,,3
1541109,4579,"Satamasaarentie","Kallvikintie",60.212470,25.134920,01,http://aikataulut.hsl.fi/pysakit/fi/1541109.html,0, ,2,,3
1541110,4616,"Lokitie","Kallvikintie",60.209090,25.135940,01,http://aikataulut.hsl.fi/pysakit/fi/1541110.html,0, ,2,,3
1541111,4577,"Lokitie","Kallvikintie",60.210260,25.135880,01,http://aikataulut.hsl.fi/pysakit/fi/1541111.html,0, ,2,,3
1541114,4610,"Venemestarintie","Vuotie",60.204700,25.127600,01,http://aikataulut.hsl.fi/pysakit/fi/1541114.html,0, ,2,,3
1541115,4609,"Venemestarintie","Vuotie",60.204480,25.128020,01,http://aikataulut.hsl.fi/pysakit/fi/1541115.html,0, ,2,,3
1541118,4589,"Mustalahdentie","Kallvikintie",60.223197,25.135699,01,http://aikataulut.hsl.fi/pysakit/fi/1541118.html,0, ,2,,3
1541120,4578,"Lokitie","Vuosaarentie",60.209570,25.136820,01,http://aikataulut.hsl.fi/pysakit/fi/1541120.html,0, ,2,,3
1541121,4946,"Punakiventie","Punakiventie 2",60.209620,25.143453,01,http://aikataulut.hsl.fi/pysakit/fi/1541121.html,0, ,0,,3
1541122,4646,"Etel. ostoskeskus","Vuosaarentie",60.209612,25.143424,01,http://aikataulut.hsl.fi/pysakit/fi/1541122.html,0, ,2,,3
1541123,4634,"Vuosaarentie","Porslahdentie 26",60.211040,25.149710,01,http://aikataulut.hsl.fi/pysakit/fi/1541123.html,0, ,2,,3
1541124,4635,"Vuosaarentie","Porslahdentie 23",60.210230,25.149050,01,http://aikataulut.hsl.fi/pysakit/fi/1541124.html,0, ,2,,3
1541126,4637,"Punakiventie","Porslahdentie",60.213590,25.147400,01,http://aikataulut.hsl.fi/pysakit/fi/1541126.html,0, ,2,,3
1541127,4638,"Lokkisaarentie","Porslahdentie",60.216370,25.147860,01,http://aikataulut.hsl.fi/pysakit/fi/1541127.html,0, ,2,,3
1541128,4639,"Lokkisaarentie","Porslahdentie",60.215760,25.147400,01,http://aikataulut.hsl.fi/pysakit/fi/1541128.html,0, ,2,,3
1541129,4529,"Niinisaarentie","Laivanrakentajantie",60.221250,25.153980,01,http://aikataulut.hsl.fi/pysakit/fi/1541129.html,0, ,0,,3
1541130,4527,"Niinisaarentie","Laivanrakentajantie",60.221810,25.152380,01,http://aikataulut.hsl.fi/pysakit/fi/1541130.html,0, ,0,,3
1541131,4642,"Isonvillasaarentie","Porslahdentie",60.220690,25.146430,01,http://aikataulut.hsl.fi/pysakit/fi/1541131.html,0, ,2,,3
1541132,4643,"Isonvillasaarentie","Porslahdentie",60.219810,25.145790,01,http://aikataulut.hsl.fi/pysakit/fi/1541132.html,0, ,2,,3
1541133,4528,"Porslahdentie","Niinisaarentie",60.222330,25.150610,01,http://aikataulut.hsl.fi/pysakit/fi/1541133.html,0, ,0,,3
1541134,4645,"Porslahdentie","Porslahdentie",60.222018,25.148524,01,http://aikataulut.hsl.fi/pysakit/fi/1541134.html,0, ,2,,3
1541135,4553,"Meri-Rastilan tori","Meri-Rastilan tie 1",60.204820,25.118210,01,http://aikataulut.hsl.fi/pysakit/fi/1541135.html,0, ,2,,3
1541136,4554,"Meri-Rastilan tori","Meri-Rastilan tie 4",60.204240,25.117720,01,http://aikataulut.hsl.fi/pysakit/fi/1541136.html,0, ,1,,3
1541137,4557,"Ramsinniementie","Meri-Rastilan tie 15",60.200100,25.119640,01,http://aikataulut.hsl.fi/pysakit/fi/1541137.html,0, ,2,,3
1541138,4558,"Ramsinniementie","Meri-Rastilan tie 22",60.200290,25.119250,01,http://aikataulut.hsl.fi/pysakit/fi/1541138.html,0, ,2,,3
1541139,4561,"Halkaisijantie","Meri-Rastilan tie 23",60.201435,25.127873,01,http://aikataulut.hsl.fi/pysakit/fi/1541139.html,0, ,2,,3
1541140,4562,"Halkaisijantie","Meri-Rastilan tie 38",60.201360,25.127320,01,http://aikataulut.hsl.fi/pysakit/fi/1541140.html,0, ,2,,3
1541141,4555,"Fokkatori","Meri-Rastilan tie 9",60.202280,25.117120,01,http://aikataulut.hsl.fi/pysakit/fi/1541141.html,0, ,2,,3
1541142,4556,"Fokkatori","Meri-Rastilan tie 12",60.202370,25.117250,01,http://aikataulut.hsl.fi/pysakit/fi/1541142.html,0, ,2,,3
1541143,4559,"Harbonkatu","Meri-Rastilan tie 21",60.200630,25.122950,01,http://aikataulut.hsl.fi/pysakit/fi/1541143.html,0, ,2,,3
1541144,4560,"Harbonkatu","Meri-Rastilan tie",60.200610,25.122670,01,http://aikataulut.hsl.fi/pysakit/fi/1541144.html,0, ,2,,3
1541145,4563,"Kallvikinniemi","Leikosaarentie",60.202200,25.134100,01,http://aikataulut.hsl.fi/pysakit/fi/1541145.html,0, ,2,,3
1541146,4564,"Kallvikinniemi","Leikosaarentie",60.202220,25.133900,01,http://aikataulut.hsl.fi/pysakit/fi/1541146.html,0, ,2,,3
1541147,4644,"Porslahdentie","Porslahdentie",60.222240,25.149150,01,http://aikataulut.hsl.fi/pysakit/fi/1541147.html,0, ,2,,3
1541148,4592,"Porslahdentie","Niinisaarentie",60.223110,25.148580,01,http://aikataulut.hsl.fi/pysakit/fi/1541148.html,0, ,0,,3
1541149,4591,"Neitsytsaarentie","Niinisaarentie",60.224530,25.138400,01,http://aikataulut.hsl.fi/pysakit/fi/1541149.html,0, ,2,,3
1541150,4590,"Neitsytsaarentie","Niinisaarentie",60.224750,25.138280,01,http://aikataulut.hsl.fi/pysakit/fi/1541150.html,0, ,2,,3
1541151,4617,"Kallvikintie","Lokitie 1",60.209652,25.135162,01,http://aikataulut.hsl.fi/pysakit/fi/1541151.html,0, ,0,,3
1541152,4618,"Kallvikintie","Lokitie 2",60.209607,25.134998,01,http://aikataulut.hsl.fi/pysakit/fi/1541152.html,0, ,0,,3
1541153,4949,"Päiväkoti Koralli","Punakiventie 11",60.214096,25.144882,01,http://aikataulut.hsl.fi/pysakit/fi/1541153.html,0, ,0,,3
1541154,4950,"Päiväkoti Koralli","Punakiventie 12",60.214106,25.144756,01,http://aikataulut.hsl.fi/pysakit/fi/1541154.html,0, ,0,,3
1541156,4612,"Kaivonkatsojanpuisto","Kaivonkatsojantie",60.203880,25.136390,01,http://aikataulut.hsl.fi/pysakit/fi/1541156.html,0, ,2,,3
1541157,4611,"Kaivonkatsojanpuisto","Kaivonkatsojantie",60.203440,25.136570,01,http://aikataulut.hsl.fi/pysakit/fi/1541157.html,0, ,2,,3
1541159,4619,"Lokipolku","Lokitie 19",60.209697,25.129930,01,http://aikataulut.hsl.fi/pysakit/fi/1541159.html,0, ,0,,3
1541161,4569,"Vuosaari(M)","Valkopaadentie",60.207170,25.144550,01,http://aikataulut.hsl.fi/pysakit/fi/1541161.html,0,1000010,2,11,3
1541162,4574,"Vuosaari(M)","Valkopaadentie",60.207470,25.144140,01,http://aikataulut.hsl.fi/pysakit/fi/1541162.html,0,1000010,2,14,3
1541163,4575,"Mosaiikkitori","Valkopaadentie",60.209400,25.142720,01,http://aikataulut.hsl.fi/pysakit/fi/1541163.html,0, ,2,,3
1541164,4576,"Mosaiikkitori","Valkopaadentie",60.209178,25.142691,01,http://aikataulut.hsl.fi/pysakit/fi/1541164.html,0, ,2,,3
1541165,4620,"Lokipolku","Lokitie 18",60.209622,25.130578,01,http://aikataulut.hsl.fi/pysakit/fi/1541165.html,0, ,0,,3
1541166,4565,"Vedenottamontie","Leikosaarentie",60.202970,25.140190,01,http://aikataulut.hsl.fi/pysakit/fi/1541166.html,0, ,2,,3
1541167,4566,"Vedenottamontie","Leikosaarentie",60.202930,25.139060,01,http://aikataulut.hsl.fi/pysakit/fi/1541167.html,0, ,2,,3
1541168,4567,"Iiluodontie","Leikosaarentie",60.203750,25.144820,01,http://aikataulut.hsl.fi/pysakit/fi/1541168.html,0, ,2,,3
1541169,4568,"Iiluodontie","Leikosaarentie",60.203680,25.144140,01,http://aikataulut.hsl.fi/pysakit/fi/1541169.html,0, ,2,,3
1541170,4663,"Leikosaarentie","Leikosaarentie",60.204345,25.149776,01,http://aikataulut.hsl.fi/pysakit/fi/1541170.html,0, ,0,,3
1541171,4666,"Leikosaarentie","Leikosaarentie",60.204207,25.148795,01,http://aikataulut.hsl.fi/pysakit/fi/1541171.html,0, ,0,,3
1541172,4665,"Iiluodonkuja","Leikosaarentie",60.205056,25.155371,01,http://aikataulut.hsl.fi/pysakit/fi/1541172.html,0, ,0,,3
1541173,4676,"Iiluodonkuja","Leikosaarentie",60.205016,25.154828,01,http://aikataulut.hsl.fi/pysakit/fi/1541173.html,0, ,0,,3
1541174,4603,"Aurinkolahti","Vuotie",60.208540,25.158430,01,http://aikataulut.hsl.fi/pysakit/fi/1541174.html,0, ,0,,3
1541176,4601,"Vuotie","Vuotie",60.207620,25.151950,01,http://aikataulut.hsl.fi/pysakit/fi/1541176.html,0, ,0,,3
1541177,4600,"Vuotie","Vuotie",60.207700,25.151700,01,http://aikataulut.hsl.fi/pysakit/fi/1541177.html,0, ,0,,3
1541182,4655,"Sumukuja","Aurinkotuulenkatu",60.205600,25.157920,01,http://aikataulut.hsl.fi/pysakit/fi/1541182.html,0, ,0,,3
1541184,4941,"Mustalahdentie","Mustalahdentie 1",60.222197,25.136017,01,http://aikataulut.hsl.fi/pysakit/fi/1541184.html,0, ,0,,3
1541185,4943,"Pohj. ostoskeskus","Mustalahdentie",60.221820,25.140423,01,http://aikataulut.hsl.fi/pysakit/fi/1541185.html,0, ,0,,3
1541186,4622,"Rastilantie 17","Rastilantie 20",60.210867,25.124432,01,http://aikataulut.hsl.fi/pysakit/fi/1541186.html,0, ,0,,3
1541189,4621,"Rastilantie 17","Rastilantie 17",60.210968,25.124372,01,http://aikataulut.hsl.fi/pysakit/fi/1541189.html,0, ,0,,3
1541191,4658,"Aurinkolahti","Aurinkotuulenkatu",60.207830,25.157760,01,http://aikataulut.hsl.fi/pysakit/fi/1541191.html,0, ,0,,3
1541192,4552,"Rastila(M)","Karavaanisilta",60.205800,25.119710,01,http://aikataulut.hsl.fi/pysakit/fi/1541192.html,0, ,2,,3
1541193,4551,"Rastila(M)","Rastilansilta",60.205620,25.120490,01,http://aikataulut.hsl.fi/pysakit/fi/1541193.html,0, ,2,,3
1541194,4624,"Rastilantie 11","Rastilantie 11",60.212043,25.126350,01,http://aikataulut.hsl.fi/pysakit/fi/1541194.html,0, ,0,,3
1541195,4607,"Rastila(M)","Vuotie",60.204940,25.119850,01,http://aikataulut.hsl.fi/pysakit/fi/1541195.html,0, ,2,,3
1541196,4608,"Rastila(M)","Vuotie",60.205400,25.119900,01,http://aikataulut.hsl.fi/pysakit/fi/1541196.html,0, ,2,,3
1541197,4623,"Rastilantie 11","Rastilantie 11",60.212150,25.126443,01,http://aikataulut.hsl.fi/pysakit/fi/1541197.html,0, ,0,,3
1541198,4626,"Pilssikuja","Rastilantie 4",60.213260,25.131213,01,http://aikataulut.hsl.fi/pysakit/fi/1541198.html,0, ,0,,3
1541199,4625,"Pilssikuja","Rastilantie 7",60.213172,25.130205,01,http://aikataulut.hsl.fi/pysakit/fi/1541199.html,0, ,0,,3
1541207,4581,"Koukkusaarentie","Kallvikintie",60.214381,25.133902,01,http://aikataulut.hsl.fi/pysakit/fi/1541207.html,0, ,2,,3
1541218,4686,"Koukkusaarentie","Kallvikintie",60.212982,25.134375,01,http://aikataulut.hsl.fi/pysakit/fi/1541218.html,0, ,0,,3
1541601,0039,"Rastila","Rastila",60.205573,25.120167,01,http://aikataulut.hsl.fi/pysakit/fi/1541601.html,0,1000116,0,,1
1541602,0038,"Rastila","Rastila",60.205573,25.120167,01,http://aikataulut.hsl.fi/pysakit/fi/1541602.html,0,1000116,0,,1
1541603,0041,"Vuosaari","Vuosaari",60.207246,25.142804,01,http://aikataulut.hsl.fi/pysakit/fi/1541603.html,0,1000117,0,,1
1541604,0040,"Vuosaari","Vuosaari",60.207246,25.142804,01,http://aikataulut.hsl.fi/pysakit/fi/1541604.html,0,1000117,0,,1
1542101,4605,"Itäreimarintie","Vuotie",60.210770,25.163977,01,http://aikataulut.hsl.fi/pysakit/fi/1542101.html,0, ,0,,3
1542102,4604,"Itäreimarintie","Vuotie",60.210102,25.162402,01,http://aikataulut.hsl.fi/pysakit/fi/1542102.html,0, ,0,,3
1542103,4670,"Satamakaari","Satamakaari",60.214070,25.168230,01,http://aikataulut.hsl.fi/pysakit/fi/1542103.html,0, ,0,,3
1542104,4606,"Satamakaari","Vuotie",60.213157,25.167747,01,http://aikataulut.hsl.fi/pysakit/fi/1542104.html,0, ,0,,3
1542125,4636,"Punakiventie","Porslahdentie",60.213420,25.147960,01,http://aikataulut.hsl.fi/pysakit/fi/1542125.html,0, ,2,,3
1542129,4640,"Haapasaarentie","Porslahdentie",60.219020,25.146350,01,http://aikataulut.hsl.fi/pysakit/fi/1542129.html,0, ,2,,3
